cost iteration update organism_size num_germ generation generation_diff workload workload_propagule_ineligible
8 0 1300 14.7990 14.5810 36.1610 3.1610 0.0172 0.0171
8 0 1400 15.9300 15.5880 36.1810 3.1810 0.0252 0.0244
8 0 1500 15.2120 14.7700 36.5270 3.5270 0.0892 0.0869
8 0 1600 14.2050 13.7290 36.6610 3.6610 0.1573 0.1296
8 0 1700 15.3460 14.8680 36.9370 3.9370 0.1557 0.1213
8 0 1800 15.0310 14.6500 37.0410 4.0410 0.2554 0.2078
8 0 1900 15.3720 15.0360 37.3140 4.3140 0.4026 0.3404
8 0 2000 14.4850 14.2020 37.4850 4.4850 0.4264 0.3668
8 0 2100 15.7540 15.3790 37.7490 4.7490 0.4130 0.3552
8 0 2200 15.5710 15.2360 37.8580 4.8580 0.4692 0.4058
8 0 2300 15.4650 15.0720 38.0910 5.0910 0.4663 0.4305
8 0 2400 14.5300 14.2060 38.3150 5.3150 0.4599 0.4304
8 0 2500 15.3230 14.9660 38.4410 5.4410 0.4318 0.3877
8 0 2600 15.2430 14.8680 38.6060 5.6060 0.3220 0.2875
8 0 2700 14.9490 14.6050 38.7410 5.7410 0.3329 0.3095
8 0 2800 14.9340 14.5440 38.9330 5.9330 0.3931 0.3423
8 0 2900 14.9570 14.5610 39.1350 6.1350 0.3408 0.2943
8 0 3000 15.2750 14.8780 39.3550 6.3550 0.3441 0.2885
8 0 3100 14.6330 14.2710 39.5360 6.5360 0.3323 0.2729
8 0 3200 15.0120 14.6950 39.7670 6.7670 0.3750 0.3165
8 0 3300 14.6930 14.4420 39.9330 6.9330 0.4080 0.3331
8 0 3400 15.0770 14.8110 40.1020 7.1020 0.3678 0.2937
8 0 3500 14.7740 14.5740 40.3310 7.3310 0.4736 0.3897
8 0 3600 15.2190 14.9680 40.5600 7.5600 0.4753 0.3872
8 0 3700 15.4640 15.1920 40.7560 7.7560 0.3542 0.2682
8 0 3800 15.2180 14.9560 41.0100 8.0100 0.4453 0.3406
8 0 3900 15.4200 15.2180 41.2400 8.2400 0.3637 0.3029
8 0 4000 15.4390 15.2770 41.4040 8.4040 0.3924 0.3268
8 0 4100 15.4440 15.2450 41.5890 8.5890 0.4353 0.3555
8 0 4200 15.2280 14.9990 41.7790 8.7790 0.3491 0.3157
8 0 4300 15.0870 14.8140 41.9340 8.9340 0.2623 0.2339
8 0 4400 14.9860 14.7240 42.1880 9.1880 0.2811 0.2542
8 0 4500 15.1120 14.8060 42.4160 9.4160 0.2561 0.2196
8 0 4600 15.4010 15.0720 42.5830 9.5830 0.2858 0.2584
8 0 4700 14.8100 14.4890 42.8480 9.8480 0.3488 0.3242
8 0 4800 14.8240 14.4150 43.0530 10.0530 0.4171 0.3822
8 0 4900 15.2830 14.8660 43.2750 10.2750 0.5315 0.4658
8 0 5000 14.5250 14.1130 43.5150 10.5150 0.4381 0.3983
8 0 5100 14.9230 14.4970 43.7400 10.7400 0.5232 0.4660
8 0 5200 14.7570 14.2920 43.9290 10.9290 0.7228 0.5817
8 0 5300 15.3120 14.8760 44.1840 11.1840 0.4997 0.3707
8 0 5400 14.6530 14.2480 44.3430 11.3430 0.4643 0.3397
8 0 5500 15.2900 14.8980 44.5500 11.5500 0.4364 0.3298
8 0 5600 14.9080 14.5060 44.6950 11.6950 0.5186 0.4064
8 0 5700 15.5170 15.0820 44.8410 11.8410 0.4552 0.3678
8 0 5800 14.8740 14.4670 45.0290 12.0290 0.4181 0.3960
8 0 5900 15.3760 14.9560 45.3120 12.3120 0.3181 0.2909
8 0 6000 14.8150 14.4880 45.4450 12.4450 0.3895 0.3568
8 0 6100 14.8040 14.4180 45.6380 12.6380 0.3768 0.3487
8 0 6200 14.3990 14.0740 45.8110 12.8110 0.3484 0.3212
8 0 6300 15.0870 14.6620 45.9790 12.9790 0.4690 0.4304
8 0 6400 14.8030 14.3880 46.2750 13.2750 0.4686 0.4347
8 0 6500 15.1690 14.7770 46.4120 13.4120 0.3371 0.3223
8 0 6600 15.0850 14.6640 46.5660 13.5660 0.3075 0.2949
8 0 6700 14.9710 14.6460 46.7620 13.7620 0.2647 0.2501
8 0 6800 14.5670 14.2870 46.9700 13.9700 0.2193 0.2045
8 0 6900 14.6170 14.3370 47.1850 14.1850 0.2409 0.2258
8 0 7000 14.6130 14.3800 47.2880 14.2880 0.3097 0.2800
8 0 7100 15.0070 14.7340 47.6210 14.6210 0.2322 0.2050
8 0 7200 14.8530 14.4700 47.7730 14.7730 0.2916 0.2614
8 0 7300 15.0050 14.6270 47.9720 14.9720 0.3587 0.3191
8 0 7400 14.7610 14.3980 48.1810 15.1810 0.4000 0.3557
8 0 7500 15.4110 15.0760 48.4660 15.4660 0.3690 0.3290
8 0 7600 15.4340 15.0630 48.5880 15.5880 0.4346 0.3991
8 0 7700 15.0630 14.7270 48.8810 15.8810 0.5717 0.5255
8 0 7800 14.7500 14.4540 48.9400 15.9400 0.5245 0.4830
8 0 7900 14.8310 14.5270 49.1750 16.1750 0.5236 0.4879
8 0 8000 15.6370 15.2370 49.3330 16.3330 0.4798 0.4272
8 0 8100 15.3670 14.9930 49.5730 16.5730 0.4566 0.3910
8 0 8200 15.2960 14.9410 49.7380 16.7380 0.3089 0.2739
8 0 8300 15.2590 14.9090 49.8980 16.8980 0.3621 0.3225
8 0 8400 15.2990 14.9810 50.0730 17.0730 0.3300 0.2885
8 0 8500 15.3930 15.0500 50.2190 17.2190 0.4012 0.3462
8 0 8600 15.4350 15.0280 50.4090 17.4090 0.4606 0.3971
8 0 8700 14.8990 14.5530 50.6490 17.6490 0.4355 0.3591
8 0 8800 15.0560 14.7620 50.7660 17.7660 0.4389 0.3834
8 0 8900 14.7990 14.5870 50.9720 17.9720 0.4658 0.4026
8 0 9000 14.7690 14.6040 51.1610 18.1610 0.3701 0.3298
8 0 9100 14.8700 14.6940 51.3090 18.3090 0.4219 0.3704
8 0 9200 14.7210 14.4880 51.4110 18.4110 0.4383 0.3825
8 0 9300 14.7860 14.5490 51.6660 18.6660 0.5108 0.4393
8 0 9400 15.0500 14.8030 51.7860 18.7860 0.4827 0.4278
8 0 9500 15.1340 14.9270 52.0020 19.0020 0.2502 0.2138
8 0 9600 15.3430 15.1230 52.2630 19.2630 0.2660 0.2423
8 0 9700 15.1100 14.8240 52.5020 19.5020 0.2516 0.2355
8 0 9800 15.1990 14.9100 52.6540 19.6540 0.3522 0.3267
8 0 9900 15.3890 15.0650 52.9120 19.9120 0.4495 0.4100
8 0 10000 15.0860 14.6890 53.0140 20.0140 0.5136 0.4651
8 0 10100 14.9520 14.5820 53.2230 20.2230 0.3479 0.3157
8 0 10200 14.6370 14.3570 53.3640 20.3640 0.3542 0.3465
8 0 10300 14.7260 14.4120 53.6230 20.6230 0.4476 0.4362
8 0 10400 14.4890 14.2050 53.8040 20.8040 0.4427 0.4224
8 0 10500 14.1680 13.8280 53.9340 20.9340 0.4080 0.3955
8 0 10600 14.3760 14.0070 54.2230 21.2230 0.3374 0.3206
8 0 10700 14.6750 14.2740 54.4430 21.4430 0.2710 0.2601
8 0 10800 14.7100 14.3250 54.6690 21.6690 0.2875 0.2659
8 0 10900 14.8830 14.4690 54.8450 21.8450 0.3600 0.3090
8 0 11000 15.1110 14.6880 55.1400 22.1400 0.3836 0.3351
8 0 11100 14.9980 14.5490 55.2230 22.2230 0.5095 0.4457
8 0 11200 15.1090 14.6340 55.4130 22.4130 0.4269 0.3797
8 0 11300 14.9590 14.4960 55.5850 22.5850 0.4144 0.3749
8 0 11400 14.7110 14.2990 55.8140 22.8140 0.4405 0.3904
8 0 11500 15.3790 14.9640 55.9880 22.9880 0.5076 0.4804
8 0 11600 15.2170 14.8860 56.3040 23.3040 0.5059 0.4637
8 0 11700 15.2230 14.8700 56.5400 23.5400 0.4588 0.4096
8 0 11800 14.9180 14.5230 56.7470 23.7470 0.5169 0.4560
8 0 11900 14.8800 14.5800 56.9910 23.9910 0.6151 0.5361
8 0 12000 14.6860 14.3710 57.1320 24.1320 0.5472 0.4850
8 0 12100 14.8910 14.6110 57.4050 24.4050 0.5562 0.4777
8 0 12200 14.9130 14.6750 57.6280 24.6280 0.5638 0.4755
8 0 12300 14.8530 14.6130 57.7870 24.7870 0.4912 0.3968
8 0 12400 14.2640 13.9900 57.9040 24.9040 0.6772 0.5407
8 0 12500 14.3650 14.1120 58.1070 25.1070 0.6649 0.5779
8 0 12600 13.9980 13.7500 58.2600 25.2600 0.7233 0.6356
8 0 12700 14.5770 14.3160 58.4120 25.4120 0.6560 0.5834
8 0 12800 14.4670 14.1790 58.5880 25.5880 0.5834 0.5148
8 0 12900 14.7050 14.3840 58.7710 25.7710 0.5794 0.5042
8 0 13000 14.4510 14.1050 59.0950 26.0950 0.5723 0.5326
8 0 13100 14.7610 14.4690 59.2540 26.2540 0.6596 0.6205
8 0 13200 14.9280 14.5490 59.4370 26.4370 0.5865 0.5460
8 0 13300 14.4550 14.1200 59.5860 26.5860 0.7003 0.6442
8 0 13400 14.7620 14.5060 59.8350 26.8350 0.6411 0.5913
8 0 13500 14.6040 14.2800 60.1190 27.1190 0.6763 0.6147
8 0 13600 14.7340 14.3320 60.3530 27.3530 0.6378 0.6005
8 0 13700 14.6190 14.2840 60.5860 27.5860 0.3677 0.3584
8 0 13800 14.9770 14.6520 60.6890 27.6890 0.4782 0.4681
8 0 13900 14.7050 14.3710 60.9540 27.9540 0.6407 0.6231
8 0 14000 15.2550 14.9130 61.1870 28.1870 0.7352 0.6997
8 0 14100 14.9900 14.7170 61.4270 28.4270 0.8670 0.8152
8 0 14200 15.1710 14.8570 61.7660 28.7660 0.6380 0.5883
8 0 14300 15.1450 14.7990 61.9430 28.9430 0.7430 0.6826
8 0 14400 15.6030 15.2540 62.1960 29.1960 0.8402 0.7614
8 0 14500 15.1870 14.8720 62.3880 29.3880 0.7441 0.6571
8 0 14600 15.1450 14.8260 62.7470 29.7470 0.7478 0.6258
8 0 14700 15.1600 14.8160 62.8220 29.8220 0.7343 0.6424
8 0 14800 15.2840 14.9850 63.1080 30.1080 0.5385 0.4488
8 0 14900 15.2920 15.0030 63.3300 30.3300 0.4563 0.4036
8 0 15000 14.9370 14.7560 63.6050 30.6050 0.2980 0.2795
8 0 15100 14.7350 14.5230 63.7490 30.7490 0.2257 0.2043
8 0 15200 15.1370 14.9400 63.9500 30.9500 0.2506 0.1984
8 0 15300 15.0930 14.8880 64.0190 31.0190 0.2361 0.1573
8 0 15400 14.7510 14.4830 64.3010 31.3010 0.2895 0.1987
8 0 15500 14.2470 14.0190 64.3800 31.3800 0.1603 0.1477
8 0 15600 14.3830 14.1100 64.6270 31.6270 0.2079 0.2074
8 0 15700 14.7470 14.4460 64.6950 31.6950 0.2021 0.2031
8 0 15800 14.7120 14.3780 64.9130 31.9130 0.2251 0.2093
8 0 15900 14.7650 14.4710 65.0930 32.0930 0.3260 0.2927
8 0 16000 14.6360 14.3830 65.3720 32.3720 0.4305 0.3688
8 0 16100 15.0720 14.8350 65.6560 32.6560 0.3022 0.2706
8 0 16200 14.9290 14.7210 65.8210 32.8210 0.3157 0.2895
8 0 16300 14.7740 14.5870 66.1090 33.1090 0.3906 0.3526
8 0 16400 15.1330 14.8880 66.4290 33.4290 0.3284 0.2972
8 0 16500 15.0300 14.7640 66.6050 33.6050 0.3372 0.2883
8 0 16600 14.9880 14.7090 66.8010 33.8010 0.3078 0.2694
8 0 16700 15.3710 15.0810 66.9010 33.9010 0.3694 0.3160
8 0 16800 15.0950 14.8400 67.0840 34.0840 0.5243 0.4368
8 0 16900 15.1820 14.8740 67.3350 34.3350 0.6232 0.5380
8 0 17000 15.2440 14.9790 67.5770 34.5770 0.6859 0.5878
8 0 17100 15.4040 15.0770 67.7370 34.7370 0.6011 0.5351
8 0 17200 15.0450 14.7130 67.9230 34.9230 0.5961 0.5258
8 0 17300 15.3120 14.9550 68.0040 35.0040 0.4914 0.4345
8 0 17400 15.5910 15.3280 68.2320 35.2320 0.4823 0.4241
8 0 17500 15.3850 15.1170 68.4530 35.4530 0.3779 0.3147
8 0 17600 15.8440 15.5550 68.6570 35.6570 0.3260 0.2687
8 0 17700 14.8750 14.5290 68.9110 35.9110 0.2378 0.2204
8 0 17800 15.2900 14.9120 69.0490 36.0490 0.2132 0.1907
8 0 17900 14.7050 14.3030 69.2120 36.2120 0.2739 0.2425
8 0 18000 14.8200 14.4700 69.3250 36.3250 0.3094 0.2755
8 0 18100 14.9280 14.5820 69.6100 36.6100 0.3392 0.3050
8 0 18200 14.9620 14.7020 69.8180 36.8180 0.2426 0.2020
8 0 18300 14.5990 14.4140 70.1230 37.1230 0.1834 0.1690
8 0 18400 14.8450 14.7020 70.3010 37.3010 0.2582 0.2413
8 0 18500 14.8500 14.7540 70.4840 37.4840 0.1300 0.1308
8 0 18600 14.6690 14.5530 70.6190 37.6190 0.1462 0.1473
8 0 18700 14.4080 14.2820 70.8750 37.8750 0.2000 0.2014
8 0 18800 14.3870 14.2140 71.1430 38.1430 0.2474 0.2475
8 0 18900 15.0070 14.8110 71.3780 38.3780 0.2764 0.2739
8 0 19000 14.5570 14.3330 71.7210 38.7210 0.2093 0.2076
8 0 19100 14.5670 14.3400 71.7590 38.7590 0.1829 0.1750
8 0 19200 14.3940 14.1460 72.0350 39.0350 0.1747 0.1609
8 0 19300 14.8100 14.5640 72.1540 39.1540 0.2100 0.1907
8 0 19400 14.6970 14.4380 72.3370 39.3370 0.2819 0.2545
8 0 19500 14.5320 14.2390 72.4200 39.4200 0.3662 0.3005
8 0 19600 14.5990 14.3010 72.6030 39.6030 0.4796 0.3751
8 0 19700 14.6880 14.3460 72.7600 39.7600 0.4059 0.3660
8 0 19800 14.5200 14.1670 72.8840 39.8840 0.4501 0.4200
8 0 19900 14.9680 14.5730 72.9550 39.9550 0.6368 0.5891
8 0 20000 14.6360 14.2100 73.1390 40.1390 0.8198 0.7502
8 0 20100 14.7410 14.3040 73.4150 40.4150 0.9501 0.8739
8 0 20200 14.3250 13.8260 73.6350 40.6350 0.9458 0.8625
8 0 20300 14.5860 14.0570 73.6490 40.6490 0.8625 0.7771
8 0 20400 14.8590 14.3290 73.9310 40.9310 0.7227 0.6560
8 0 20500 14.7340 14.3100 74.0760 41.0760 0.7298 0.6892
8 0 20600 14.5010 14.1280 74.1800 41.1800 0.6354 0.5948
8 0 20700 14.6910 14.2970 74.3770 41.3770 0.7904 0.7467
8 0 20800 14.5450 14.1210 74.6120 41.6120 0.9235 0.8417
8 0 20900 14.6400 14.2510 74.8000 41.8000 0.8368 0.7558
8 0 21000 14.8140 14.3950 75.0550 42.0550 0.8973 0.8060
8 0 21100 15.0450 14.6530 75.1980 42.1980 0.9226 0.8541
8 0 21200 14.9880 14.6140 75.4510 42.4510 1.0203 0.9344
8 0 21300 14.4010 14.0090 75.6670 42.6670 0.7823 0.7221
8 0 21400 15.1430 14.7110 75.9980 42.9980 0.7289 0.6829
8 0 21500 14.5400 14.1060 76.3390 43.3390 0.8182 0.7481
8 0 21600 15.4830 14.9760 76.5370 43.5370 0.7119 0.6438
8 0 21700 14.5510 14.1300 76.6060 43.6060 0.5765 0.5149
8 0 21800 15.3860 15.0450 76.8850 43.8850 0.4808 0.4195
8 0 21900 14.1030 13.8270 77.0670 44.0670 0.4484 0.3751
8 0 22000 15.2160 14.8750 77.1990 44.1990 0.3808 0.3242
8 0 22100 14.4620 14.1550 77.4890 44.4890 0.4203 0.3669
8 0 22200 15.0460 14.7250 77.6530 44.6530 0.3260 0.2798
8 0 22300 14.2900 13.9730 77.7380 44.7380 0.2178 0.1832
8 0 22400 14.8020 14.5770 77.9840 44.9840 0.3085 0.2750
8 0 22500 14.8130 14.6270 78.1190 45.1190 0.3751 0.3346
8 0 22600 14.5150 14.2880 78.4950 45.4950 0.4703 0.3984
8 0 22700 14.8870 14.6270 78.7430 45.7430 0.4941 0.4519
8 0 22800 14.8510 14.5460 78.8760 45.8760 0.3658 0.3323
8 0 22900 15.1920 14.8710 79.3390 46.3390 0.4065 0.3705
8 0 23000 15.1370 14.8960 79.2540 46.2540 0.4099 0.3719
8 0 23100 15.3850 15.1430 79.5110 46.5110 0.1977 0.1856
8 0 23200 15.0770 14.7530 79.6310 46.6310 0.2337 0.2210
8 0 23300 15.2580 14.9130 80.0610 47.0610 0.2794 0.2683
8 0 23400 14.6460 14.3000 80.0820 47.0820 0.3024 0.2889
8 0 23500 15.2850 14.8900 80.3430 47.3430 0.2815 0.2757
8 0 23600 14.7850 14.5190 80.4250 47.4250 0.3412 0.3256
8 0 23700 14.7530 14.4550 80.7520 47.7520 0.3322 0.3101
8 0 23800 14.6160 14.2610 80.8590 47.8590 0.2001 0.1900
8 0 23900 14.5330 14.1730 81.1190 48.1190 0.2167 0.2029
8 0 24000 14.6300 14.2420 81.0990 48.0990 0.2915 0.2712
8 0 24100 14.5670 14.1270 81.3490 48.3490 0.3594 0.3300
8 0 24200 14.8830 14.4530 81.4930 48.4930 0.4388 0.4029
8 0 24300 14.0520 13.6570 81.8300 48.8300 0.5098 0.4700
8 0 24400 14.2770 13.8540 82.0000 49.0000 0.4151 0.3686
8 0 24500 13.9360 13.5740 82.1080 49.1080 0.2445 0.1952
8 0 24600 14.5900 14.2240 82.1330 49.1330 0.2981 0.2514
8 0 24700 14.3340 13.9940 82.4970 49.4970 0.2270 0.2292
8 0 24800 14.8920 14.5680 82.6100 49.6100 0.3129 0.3042
8 0 24900 14.6780 14.3080 82.8330 49.8330 0.4159 0.3930
8 0 25000 14.8450 14.4890 83.1290 50.1290 0.3653 0.3436
8 0 25100 14.5670 14.1960 83.5930 50.5930 0.4156 0.4035
8 0 25200 14.3500 14.0350 83.5730 50.5730 0.4726 0.4524
8 0 25300 14.4650 14.1740 83.7950 50.7950 0.4792 0.4549
8 0 25400 14.3850 14.1110 83.9900 50.9900 0.4670 0.4312
8 0 25500 14.5160 14.3050 84.1720 51.1720 0.6321 0.5769
8 0 25600 14.5030 14.2790 84.2240 51.2240 0.6810 0.6153
8 0 25700 14.9290 14.5730 84.3520 51.3520 0.6367 0.5999
8 0 25800 14.7120 14.2950 84.5310 51.5310 0.6228 0.5726
8 0 25900 14.7240 14.2190 84.7440 51.7440 0.6648 0.6123
8 0 26000 14.8790 14.3190 85.0050 52.0050 0.6127 0.5651
8 0 26100 14.8280 14.3620 85.2180 52.2180 0.5861 0.5700
8 0 26200 14.6720 14.2600 85.3830 52.3830 0.5817 0.5641
8 0 26300 14.3620 13.9070 85.4320 52.4320 0.4704 0.4615
8 0 26400 14.6850 14.2310 85.8300 52.8300 0.4311 0.4375
8 0 26500 14.4430 14.0530 85.7310 52.7310 0.5036 0.4933
8 0 26600 15.0390 14.7410 86.0900 53.0900 0.5897 0.5623
8 0 26700 14.7610 14.5570 86.2240 53.2240 0.4687 0.4350
8 0 26800 14.7330 14.4740 86.4820 53.4820 0.2430 0.2095
8 0 26900 14.6360 14.3250 86.6190 53.6190 0.2668 0.2151
8 0 27000 14.5840 14.2560 86.7560 53.7560 0.2927 0.2334
8 0 27100 14.5100 14.2340 87.1590 54.1590 0.2531 0.1898
8 0 27200 14.4350 14.0700 87.3280 54.3280 0.2484 0.1986
8 0 27300 14.6390 14.3020 87.5730 54.5730 0.2586 0.2081
8 0 27400 14.7770 14.4510 87.6290 54.6290 0.3161 0.2621
8 0 27500 14.2240 13.8760 87.9470 54.9470 0.3043 0.2506
8 0 27600 14.2140 13.8730 88.0790 55.0790 0.2754 0.2135
8 0 27700 14.2950 13.9690 88.2620 55.2620 0.2462 0.1775
8 0 27800 14.3810 14.0810 88.3410 55.3410 0.3270 0.2515
8 0 27900 14.3510 14.1470 88.7980 55.7980 0.2902 0.2572
8 0 28000 14.2760 13.9870 88.9790 55.9790 0.3855 0.3310
8 0 28100 14.7330 14.4380 89.2990 56.2990 0.4474 0.3915
8 0 28200 14.6310 14.3160 89.4230 56.4230 0.4190 0.3894
8 0 28300 14.8870 14.5340 89.6500 56.6500 0.5454 0.5129
8 0 28400 14.7960 14.4230 89.7670 56.7670 0.5118 0.4923
8 0 28500 14.6380 14.2500 90.1590 57.1590 0.5960 0.5615
8 0 28600 14.8760 14.4800 90.1830 57.1830 0.5403 0.5184
8 0 28700 14.6050 14.2450 90.4540 57.4540 0.5904 0.5577
8 0 28800 14.3190 13.9710 90.7610 57.7610 0.5262 0.4844
8 0 28900 14.3080 13.9850 91.0000 58.0000 0.5827 0.5375
8 0 29000 14.5490 14.2390 91.0480 58.0480 0.7883 0.7076
8 0 29100 14.3320 14.0210 91.2550 58.2550 0.9507 0.8357
8 0 29200 14.7990 14.5310 91.4280 58.4280 1.0568 0.9173
8 0 29300 14.5010 14.2730 91.7250 58.7250 0.7399 0.6113
8 0 29400 14.8750 14.6160 91.9380 58.9380 0.9111 0.7325
8 0 29500 14.5810 14.2690 92.1710 59.1710 0.9032 0.6978
8 0 29600 15.1010 14.7770 92.3990 59.3990 0.8429 0.7025
8 0 29700 15.0250 14.6410 92.4330 59.4330 0.7404 0.6647
8 0 29800 15.1250 14.7410 92.8250 59.8250 0.6326 0.5748
8 0 29900 14.7820 14.4650 92.9930 59.9930 0.7943 0.7060
8 0 30000 15.1010 14.7770 93.3000 60.3000 0.5543 0.4611
8 0 30100 14.5550 14.2190 93.5010 60.5010 0.6135 0.4841
8 0 30200 14.9030 14.5870 93.4890 60.4890 0.6656 0.5196
8 0 30300 15.1350 14.8280 93.6390 60.6390 0.6000 0.4191
8 0 30400 14.8290 14.5010 93.7400 60.7400 0.5783 0.4509
8 0 30500 14.9720 14.6550 93.9730 60.9730 0.7153 0.5810
8 0 30600 14.8060 14.4840 94.0100 61.0100 0.7181 0.6324
8 0 30700 14.7030 14.3460 94.2850 61.2850 0.8919 0.7728
8 0 30800 14.8000 14.5090 94.3920 61.3920 0.8728 0.7708
8 0 30900 14.5850 14.2990 94.6330 61.6330 0.8507 0.7153
8 0 31000 15.1260 14.7910 94.8390 61.8390 0.8050 0.6705
8 0 31100 15.0680 14.7900 95.0630 62.0630 0.6784 0.6018
8 0 31200 15.0110 14.7160 95.3310 62.3310 0.6118 0.5441
8 0 31300 14.7370 14.4900 95.6200 62.6200 0.7612 0.6692
8 0 31400 14.9360 14.7420 95.8880 62.8880 0.7570 0.6335
8 0 31500 14.3330 14.1050 95.9870 62.9870 0.5732 0.5122
8 0 31600 14.6210 14.3460 96.1690 63.1690 0.5840 0.5130
8 0 31700 14.8400 14.5300 96.3700 63.3700 0.5542 0.4739
8 0 31800 14.8120 14.4230 96.5700 63.5700 0.6839 0.5575
8 0 31900 14.5290 14.1480 96.7970 63.7970 0.6961 0.5761
8 0 32000 15.1010 14.7510 96.9500 63.9500 0.6405 0.5280
8 0 32100 14.9980 14.7160 97.1870 64.1870 0.7189 0.5866
8 0 32200 14.9250 14.6540 97.3350 64.3350 0.7465 0.6733
8 0 32300 14.8230 14.5030 97.5680 64.5680 0.7629 0.6991
8 0 32400 14.6760 14.3910 97.7990 64.7990 0.5435 0.5089
8 0 32500 14.6600 14.3540 98.0120 65.0120 0.6201 0.5716
8 0 32600 14.6790 14.3220 98.1370 65.1370 0.7516 0.6762
8 0 32700 14.5710 14.2370 98.3480 65.3480 0.7982 0.6860
8 0 32800 14.5170 14.2150 98.3220 65.3220 0.8551 0.7352
8 0 32900 14.5790 14.3260 98.5110 65.5110 0.7505 0.6404
8 0 33000 14.4380 14.2020 98.7540 65.7540 0.7186 0.6193
8 0 33100 14.7490 14.4810 99.1030 66.1030 0.8316 0.7316
8 0 33200 14.3370 14.0710 99.1770 66.1770 0.8199 0.7686
8 0 33300 14.8590 14.5740 99.1910 66.1910 0.7612 0.6899
8 0 33400 14.1010 13.8530 99.3640 66.3640 0.7931 0.7128
8 0 33500 14.6780 14.4090 99.5260 66.5260 0.9143 0.8257
8 0 33600 14.3240 14.0690 99.8150 66.8150 0.9104 0.7853
8 0 33700 14.7450 14.4740 99.7940 66.7940 0.8694 0.7538
8 0 33800 14.6970 14.3750 99.9240 66.9240 1.0269 0.8810
8 0 33900 14.8190 14.5690 100.0800 67.0800 1.2197 1.0265
8 0 34000 14.6320 14.3250 100.2530 67.2530 1.2998 1.0834
8 0 34100 14.5940 14.2320 100.3780 67.3780 1.2012 1.0009
8 0 34200 14.4980 14.2180 100.4560 67.4560 1.1431 0.9710
8 0 34300 14.0730 13.7090 100.6770 67.6770 1.2816 1.0672
8 0 34400 14.0120 13.5840 100.7120 67.7120 1.0459 0.8651
8 0 34500 14.1260 13.7090 100.9460 67.9460 0.9338 0.7766
8 0 34600 14.2980 13.9170 101.0960 68.0960 0.7809 0.6707
8 0 34700 14.0230 13.5960 101.4340 68.4340 0.6708 0.5751
8 0 34800 14.1420 13.7510 101.4480 68.4480 0.5615 0.4885
8 0 34900 14.0130 13.5620 101.6980 68.6980 0.5524 0.4801
8 0 35000 14.0620 13.6430 101.8120 68.8120 0.5540 0.4761
8 0 35100 13.8150 13.3770 102.0540 69.0540 0.6352 0.5483
8 0 35200 14.3100 13.9010 102.2510 69.2510 0.5433 0.5222
8 0 35300 14.2130 13.8830 102.5020 69.5020 0.5900 0.5605
8 0 35400 14.4050 14.0840 102.7170 69.7170 0.7292 0.6968
8 0 35500 13.9340 13.7120 103.0010 70.0010 0.6473 0.6112
8 0 35600 14.0610 13.8410 103.2010 70.2010 0.7661 0.7215
8 0 35700 14.0240 13.7640 103.3590 70.3590 0.8135 0.7572
8 0 35800 14.2680 13.9470 103.5540 70.5540 0.7892 0.7250
8 0 35900 14.1420 13.8750 103.6800 70.6800 0.6824 0.6402
8 0 36000 13.5580 13.3190 103.8600 70.8600 0.6859 0.6246
8 0 36100 13.4980 13.3330 104.0700 71.0700 0.7162 0.6385
8 0 36200 13.8110 13.5780 104.2000 71.2000 0.7726 0.6717
8 0 36300 13.5430 13.3250 104.3340 71.3340 0.7463 0.6274
8 0 36400 13.8900 13.6180 104.6270 71.6270 0.7531 0.6171
8 0 36500 13.4520 13.1510 104.8170 71.8170 0.6497 0.5152
8 0 36600 13.7080 13.5090 105.0140 72.0140 0.7189 0.5623
8 0 36700 13.5810 13.4070 105.1630 72.1630 0.7128 0.5473
8 0 36800 13.9210 13.7550 105.5600 72.5600 0.6599 0.6039
8 0 36900 13.6160 13.4340 105.6480 72.6480 0.6412 0.5872
8 0 37000 14.1300 13.9720 105.7800 72.7800 0.4959 0.4481
8 0 37100 13.6140 13.4500 105.9500 72.9500 0.4182 0.3813
8 0 37200 13.9580 13.6750 106.1310 73.1310 0.5190 0.4635
8 0 37300 13.4010 13.0960 106.2700 73.2700 0.5415 0.4762
8 0 37400 13.9830 13.7130 106.3560 73.3560 0.4799 0.4483
8 0 37500 14.2260 13.9050 106.6050 73.6050 0.5517 0.5154
8 0 37600 13.8990 13.6140 106.8180 73.8180 0.6773 0.6299
8 0 37700 13.8740 13.6330 107.1890 74.1890 0.8514 0.7863
8 0 37800 14.0490 13.7090 107.1950 74.1950 0.9748 0.9037
8 0 37900 14.3000 13.9230 107.1550 74.1550 0.9673 0.8859
8 0 38000 14.4480 14.0680 107.5250 74.5250 1.0671 0.9682
8 0 38100 14.4000 14.0810 107.5440 74.5440 0.7499 0.7180
8 0 38200 14.3980 14.0810 107.7150 74.7150 0.6809 0.6610
8 0 38300 14.9980 14.6800 107.8610 74.8610 0.6422 0.6168
8 0 38400 14.7460 14.4450 108.0960 75.0960 0.5972 0.5610
8 0 38500 14.6700 14.3440 108.1390 75.1390 0.6138 0.5554
8 0 38600 14.6830 14.2990 108.5360 75.5360 0.5982 0.5351
8 0 38700 15.0860 14.6810 108.6460 75.6460 0.6137 0.5436
8 0 38800 14.9100 14.4980 109.0250 76.0250 0.5526 0.4728
8 0 38900 14.8090 14.3890 109.0780 76.0780 0.6591 0.5608
