"","uni_id","iteration","timepoint","m","counts","avg_workload","avg_OGL","per_site_mutation_rate","time_to_fill","growth_rate"
"1958",20,60,3312,29,31,415.870967741935,100,0.00935483870967742,164,0.0209389463688119
"1959",20,98,3312,36,32,375.21875,100,0.01125,184,0.0188355212108681
"1960",20,66,3312,33,31,393.032258064516,100,0.0106451612903226,152,0.0225920210821391
"1961",20,2,3312,41,32,368,100,0.0128125,185,0.0187337075827012
"1962",20,86,3312,36,31,407.774193548387,100,0.0116129032258065,186,0.0184622967983072
"1963",20,95,3312,20,31,359.612903225806,100,0.00645161290322581,154,0.0222986182109425
"1964",20,73,3312,38,32,404.53125,100,0.011875,163,0.0212621834527591
"1965",20,87,3312,26,34,374.323529411765,100,0.00764705882352941,144,0.0244886147542789
"1966",20,36,3312,27,32,385.71875,100,0.0084375,166,0.0208779271252996
"1967",20,84,3312,31,31,388.645161290323,100,0.01,163,0.0210674061624856
"1968",20,6,3312,32,31,404.903225806452,100,0.0103225806451613,154,0.0222986182109425
"1969",20,15,3312,32,31,385.290322580645,100,0.0103225806451613,164,0.0209389463688119
"1970",20,0,3312,30,33,386.909090909091,100,0.00909090909090909,164,0.0213201680577224
"1971",20,90,3312,24,31,410.387096774194,100,0.00774193548387097,175,0.0196227840256294
"1972",20,46,3312,31,31,381.193548387097,100,0.01,171,0.020081796517457
"1973",20,10,3312,38,31,382.806451612903,100,0.012258064516129,217,0.0158248258271205
"1974",20,49,3312,23,33,357.454545454545,100,0.00696969696969697,143,0.0244511018284369
"1975",20,14,3312,37,33,403.181818181818,100,0.0112121212121212,164,0.0213201680577224
"1976",20,43,3312,43,33,400.878787878788,100,0.013030303030303,180,0.0194250420081471
"1977",20,7,3312,33,32,380.53125,100,0.0103125,156,0.0222162557871777
"1978",20,39,3312,32,31,378.096774193548,100,0.0103225806451613,177,0.0194010576524585
"1979",20,3,3312,30,31,431.483870967742,100,0.00967741935483871,218,0.0157522348829594
"1980",20,13,3312,27,31,360.258064516129,100,0.00870967741935484,157,0.0218725299648735
"1981",20,28,3312,24,31,382.709677419355,100,0.00774193548387097,164,0.0209389463688119
"1982",20,47,3312,26,31,392.677419354839,100,0.00838709677419355,199,0.0172562171079656
"1983",20,30,3312,39,34,371.441176470588,100,0.0114705882352941,174,0.0202664397966446
"1984",20,27,3312,27,33,396.69696969697,100,0.00818181818181818,174,0.0200948710429108
"1985",20,35,3312,31,31,385.838709677419,100,0.01,172,0.0199650418865415
"1986",20,4,3312,34,31,431,100,0.0109677419354839,155,0.0221547561579687
"1987",20,41,3312,28,33,382,100,0.00848484848484849,166,0.0210632985630511
"1988",20,5,3312,31,32,375.40625,100,0.0096875,175,0.0198042051588556
