"","strategy_rep","timepoint","mc_or_uni","rev_mut_ID","avg_workload","workload_sd","avg_growth_rate","growth_rate_sd","rel_fitness","num_iterations_F1","num_iterations_F2","proportion_fertile","label"
"3855",3257,"final","uni","8_32",52.9642857142857,83.1569164370755,0.000794577699310102,7.7046662172672e-05,0.0362645214093116,28,28,1,"DW.19"
"3856",3257,"final","uni","8_34",64.76,127.144039052826,0.000766762885718317,6.57528108640625e-05,0.0349950534845623,25,25,1,"DW.19"
"3857",3257,"final","uni","10_32",71.037037037037,115.94510686643,0.000768181563772269,0.000101679961878661,0.0350598019423974,27,27,1,"DW.19"
"3858",3257,"final","uni","11_32",41.4838709677419,97.9101189757701,0.000781005556851938,6.93244175404383e-05,0.035645088909291,31,31,1,"DW.19"
"3859",3257,"final","uni","95_32",37.2941176470588,99.7838662527634,0.00077857405479993,7.99663205280838e-05,0.0355341151702868,34,34,1,"DW.19"
"3860",3257,"final","uni","97_32",61.0625,136.502850614214,0.000754306323316308,7.69748646432597e-05,0.0344265360515834,32,32,1,"DW.19"
"3861",3312,"transition","mc","0",6181.92,1571.53525065154,0.00447333485307551,0.00100692835729156,1,NA,NA,NA,"DW.20"
"3862",3312,"transition","uni","6_32",17.0379746835443,52.0284545022893,0.00176584022921777,0.000152444769937443,0.3947480542405,79,79,1,"DW.20"
"3863",3312,"transition","uni","7_32",10.225,28.9844895230431,0.00175274884019521,0.000170083994594476,0.391821515214797,80,80,1,"DW.20"
"3864",3312,"transition","uni","8_32",6.42307692307692,18.0254135998303,0.00173666526821481,0.000152968401796622,0.388226083057658,52,52,1,"DW.20"
"3865",3312,"transition","uni","9_32",15.3194444444444,42.831417450439,0.00172406531989739,0.000177567522899938,0.385409404062846,72,72,1,"DW.20"
"3866",3312,"transition","uni","10_32",8.7948717948718,23.1187555131511,0.00175121900853392,0.000210258698978142,0.391479526136953,78,78,1,"DW.20"
"3867",3312,"transition","uni","11_32",12.9736842105263,33.6642139110007,0.00176822642011487,0.000199984371791417,0.395281479744172,76,76,1,"DW.20"
"3868",3312,"transition","uni","12_32",5.05405405405405,19.5461462353726,0.00179179740160256,0.000180067732217896,0.400550698852928,74,74,1,"DW.20"
"3869",3312,"transition","uni","13_5",18.8307692307692,54.9362042596823,0.00174361597819277,0.000158092458451693,0.389779892509946,65,65,1,"DW.20"
"3870",3312,"transition","uni","13_28",9.88235294117647,28.182523118174,0.00175424148043409,0.000166256434165378,0.392155190266611,68,68,1,"DW.20"
"3871",3312,"transition","uni","13_32",10.25,23.3923605402612,0.00178837749868644,0.000151437418697804,0.399786190264048,80,80,1,"DW.20"
"3872",3312,"transition","uni","13_35",14.0571428571429,35.4947741448884,0.00175780066721981,0.00017587926583533,0.392950835328432,35,35,1,"DW.20"
"3873",3312,"transition","uni","13_36",14.4285714285714,54.7360134539516,0.00177809525437127,0.000157235295404617,0.397487626742003,56,56,1,"DW.20"
"3874",3312,"transition","uni","14_0",21.2911392405063,46.1458534678386,0.00174050333368401,0.000174372220661943,0.389084070575977,79,79,1,"DW.20"
"3875",3312,"transition","uni","14_2",10.8461538461538,36.3139545726336,0.00171900768780219,0.000186648083301517,0.384278786243856,78,78,1,"DW.20"
"3876",3312,"transition","uni","14_3",10.1176470588235,28.0572599016192,0.00175928115240114,0.000150527114661988,0.393281793155188,68,68,1,"DW.20"
"3877",3312,"transition","uni","14_6",13.5555555555556,37.6459644317001,0.00174102035524409,0.000176881094988508,0.389199649126894,63,63,1,"DW.20"
"3878",3312,"transition","uni","14_7",17.2820512820513,43.0016301218941,0.00174487811576184,0.000179985306258844,0.390062039411647,78,78,1,"DW.20"
"3879",3312,"transition","uni","14_8",5.71428571428571,15.4442830820075,0.00173916807093093,0.000191195509932394,0.388785576768351,70,70,1,"DW.20"
"3880",3312,"transition","uni","14_9",9.16455696202532,25.4369156228456,0.00174470476777815,0.000174065892549903,0.390023288012662,79,79,1,"DW.20"
"3881",3312,"transition","uni","14_10",14.0263157894737,40.703799555393,0.00173477557769969,0.000176078417859869,0.387803648659791,76,76,1,"DW.20"
"3882",3312,"transition","uni","14_11",12.3037974683544,36.1664082811447,0.00173348672118744,0.000192088914293138,0.387515528821999,79,79,1,"DW.20"
"3883",3312,"transition","uni","14_12",19.3636363636364,42.3075321039561,0.00173026860644351,0.000171860062046789,0.386796129347196,66,66,1,"DW.20"
"3884",3312,"transition","uni","14_13",11.6666666666667,30.9979750770024,0.00171961422208156,0.000169780142359213,0.384414375082895,78,78,1,"DW.20"
"3885",3312,"transition","uni","14_14",8.32,29.6630446214851,0.00170849791839049,0.000180260890673342,0.381929360198883,75,75,1,"DW.20"
"3886",3312,"transition","uni","14_15",13.679012345679,53.2780037070867,0.00175686190620927,0.000178447916673292,0.39274097824387,81,81,1,"DW.20"
"3887",3312,"transition","uni","14_16",17.2941176470588,41.5243351860408,0.00172762938430839,0.000185728308420736,0.386206139502525,68,68,1,"DW.20"
"3888",3312,"transition","uni","14_17",11.6164383561644,37.8662229056254,0.00174283947001053,0.000149837350575836,0.389606306537123,73,73,1,"DW.20"
"3889",3312,"transition","uni","14_18",12.1604938271605,37.4531229639544,0.0017244621652813,0.000178050587844208,0.385498117605862,81,81,1,"DW.20"
"3890",3312,"transition","uni","14_19",12.5324675324675,40.5681961301242,0.00175021792380621,0.000202128679167653,0.391255736780558,77,77,1,"DW.20"
"3891",3312,"transition","uni","14_20",16.1038961038961,43.7431451518811,0.00170100642998244,0.000196113627363094,0.380254661421771,77,77,1,"DW.20"
"3892",3312,"transition","uni","14_21",10.9206349206349,29.9867183434555,0.00175084482687792,0.000178432769621247,0.391395878999349,63,63,1,"DW.20"
"3893",3312,"transition","uni","14_22",11.6623376623377,32.03518229993,0.00173868472030272,0.000170175483725104,0.388677525248829,77,77,1,"DW.20"
"3894",3312,"transition","uni","14_25",11.6164383561644,27.3041664184273,0.00176188434840037,0.000147422093258342,0.393863729469981,73,73,1,"DW.20"
"3895",3312,"transition","uni","14_26",20.4155844155844,56.3544587152443,0.00174290089611082,0.000158813802250732,0.389620038149512,77,77,1,"DW.20"
"3896",3312,"transition","uni","14_27",10.08,39.9978918363375,0.00174326245727057,0.000185123523644151,0.389700864014695,75,75,1,"DW.20"
"3897",3312,"transition","uni","14_29",16.88,35.293732695304,0.00175220332016967,0.000173238316025444,0.391699565921159,75,75,1,"DW.20"
"3898",3312,"transition","uni","14_31",3.73684210526316,12.3864102101754,0.00175900848896252,0.000174469293143372,0.393220840097219,76,76,1,"DW.20"
"3899",3312,"transition","uni","14_32",14.0444444444444,31.4503036233754,0.00177077399171827,0.000175231413794829,0.395850981399443,90,90,1,"DW.20"
"3900",3312,"transition","uni","14_34",14.3829787234043,30.3848884004571,0.00170762658009512,0.000182553625220557,0.381734575251188,47,47,1,"DW.20"
"3901",3312,"transition","uni","16_32",15.0769230769231,46.5167946854917,0.00175378074618787,0.000162948535537641,0.392052194568468,78,78,1,"DW.20"
"3902",3312,"transition","uni","17_32",19.1470588235294,54.1874206655433,0.00171193633704207,0.00018685791492988,0.382698007922451,68,68,1,"DW.20"
"3903",3312,"transition","uni","18_32",7.46478873239437,22.6651595348553,0.00175546156977773,0.000141775716817162,0.392427937419176,71,71,1,"DW.20"
"3904",3312,"transition","uni","20_32",11.5492957746479,28.491998241308,0.00173542634706116,0.000165908957786595,0.38794912611293,71,71,1,"DW.20"
"3905",3312,"transition","uni","21_32",9.33333333333333,26.9459553002348,0.00175563327576638,0.000166546097979813,0.392466321755311,72,72,1,"DW.20"
"3906",3312,"transition","uni","22_32",12.2597402597403,30.4325840772002,0.00173812556934279,0.000156332801677488,0.388552528802488,77,77,1,"DW.20"
"3907",3312,"transition","uni","23_32",9.81578947368421,29.6309345229231,0.0017202202364361,0.0001690257049505,0.384549847694369,76,76,1,"DW.20"
"3908",3312,"transition","uni","24_32",12.1184210526316,27.860111081503,0.000721743269905588,8.18853244981218e-05,0.16134344814571,76,76,1,"DW.20"
"3909",3312,"transition","uni","25_32",28.5974025974026,108.412984721954,0.00169725566582426,0.000185669900951439,0.379416189838183,77,77,1,"DW.20"
"3910",3312,"transition","uni","26_32",12.7368421052632,38.4164438475861,0.000726288165546708,9.08209608317611e-05,0.162359445335815,76,76,1,"DW.20"
"3911",3312,"transition","uni","27_32",2.48,8.64832431824301,0.000724819204324562,7.73970703581239e-05,0.162031063654051,75,75,1,"DW.20"
"3912",3312,"transition","uni","28_32",1.5,8.06836981981464,0.000721736646599474,6.28741066249393e-05,0.161341967526367,72,72,1,"DW.20"
"3913",3312,"transition","uni","29_32",4.08333333333333,19.4123164040002,0.000727986401905538,7.37675429245681e-05,0.162739080756504,72,72,1,"DW.20"
"3914",3312,"transition","uni","30_32",9.62857142857143,22.1988192848122,0.00174198924728791,0.000188497088448015,0.389416241909602,70,70,1,"DW.20"
"3915",3312,"transition","uni","31_32",15.4202898550725,49.7808154038048,0.00171205795491621,0.000166589130911993,0.38272519521742,69,69,1,"DW.20"
"3916",3312,"transition","uni","32_32",18.2857142857143,44.6504085779191,0.00161545325149693,0.000156834939465735,0.361129516245866,63,63,1,"DW.20"
"3917",3312,"transition","uni","33_32",11.7647058823529,27.6665203390921,0.00176321429717284,0.00017780776507835,0.394161035353881,68,68,1,"DW.20"
"3918",3312,"transition","uni","34_32",10.5428571428571,35.5444957781683,0.00180068760294746,0.000160746158484218,0.40253807552758,70,70,1,"DW.20"
"3919",3312,"transition","uni","35_32",19.1688311688312,51.8137866730982,0.0017604446487141,0.000185892193802284,0.393541889112942,77,77,1,"DW.20"
"3920",3312,"transition","uni","36_32",5.375,15.2826211965846,0.00177083616877855,0.000206727694194805,0.395864880886585,48,48,1,"DW.20"
"3921",3312,"transition","uni","37_32",12,54.4242592967511,0.00176074844919227,0.000185829892538019,0.393609802758611,69,69,1,"DW.20"
"3922",3312,"transition","uni","38_32",24.1372549019608,55.4075877864551,0.0017517597932509,0.000185236545992463,0.39160041686719,51,51,1,"DW.20"
"3923",3312,"transition","uni","39_32",17.4166666666667,36.4161200955964,0.00166414728988589,0.000182686451710265,0.3720149160624,72,72,1,"DW.20"
"3924",3312,"transition","uni","40_32",9.02941176470588,25.4288416509387,0.00179564245205726,0.000200911586824816,0.401410247842885,68,68,1,"DW.20"
"3925",3312,"transition","uni","42_32",9.6231884057971,26.0909616135524,0.00180795018072529,0.000167517659805073,0.404161602050042,69,69,1,"DW.20"
"3926",3312,"transition","uni","43_32",21.2452830188679,48.2481189989578,0.00173143781084328,0.000187548079450568,0.387057501329882,53,53,1,"DW.20"
"3927",3312,"transition","uni","44_32",15.8805970149254,43.4746608149104,0.00179164402730762,0.000159757024006619,0.400516412509524,67,67,1,"DW.20"
"3928",3312,"transition","uni","45_5",12.7575757575758,25.9935261798665,0.00158638422709642,0.000208599204270469,0.354631226858806,66,66,1,"DW.20"
"3929",3312,"transition","uni","45_28",11.3333333333333,44.4642178236238,0.00156408258320049,0.000220543654449846,0.349645764194278,51,51,1,"DW.20"
"3930",3312,"transition","uni","45_32",7.5,34.3058142140496,0.00184289082269594,0.000209234329788641,0.411972473160357,64,64,1,"DW.20"
"3931",3312,"transition","uni","45_35",5.94444444444444,17.333608056431,0.00164772022910149,0.000205586267355325,0.36834269805862,36,36,1,"DW.20"
"3932",3312,"transition","uni","45_36",8.42307692307692,22.0243592004409,0.00154339497680623,0.000207378896026087,0.345021114559558,52,52,1,"DW.20"
"3933",3312,"transition","uni","46_0",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3934",3312,"transition","uni","46_2",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3935",3312,"transition","uni","46_3",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3936",3312,"transition","uni","46_5",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3937",3312,"transition","uni","46_6",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3938",3312,"transition","uni","46_7",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3939",3312,"transition","uni","46_8",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3940",3312,"transition","uni","46_9",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3941",3312,"transition","uni","46_10",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3942",3312,"transition","uni","46_11",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3943",3312,"transition","uni","46_12",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3944",3312,"transition","uni","46_13",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3945",3312,"transition","uni","46_14",0.48,4.8,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3946",3312,"transition","uni","46_15",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3947",3312,"transition","uni","46_16",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3948",3312,"transition","uni","46_17",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3949",3312,"transition","uni","46_18",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3950",3312,"transition","uni","46_19",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3951",3312,"transition","uni","46_20",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3952",3312,"transition","uni","46_21",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3953",3312,"transition","uni","46_22",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3954",3312,"transition","uni","46_25",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3955",3312,"transition","uni","46_26",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3956",3312,"transition","uni","46_27",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3957",3312,"transition","uni","46_28",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3958",3312,"transition","uni","46_29",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3959",3312,"transition","uni","46_31",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3960",3312,"transition","uni","46_32",13.4588235294118,47.2706374535621,0.00187551096010409,0.000192631772814885,0.419264602741429,85,85,1,"DW.20"
"3961",3312,"transition","uni","46_34",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3962",3312,"transition","uni","46_35",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3963",3312,"transition","uni","46_36",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3964",3312,"transition","uni","46_37",0,0,1.38629436111989e-05,0,0.00309901763818728,100,100,1,"DW.20"
"3965",3312,"transition","uni","80_4",53.7066666666667,88.164890562672,0.00194400289929922,0.000217543291588504,0.434575761294211,75,75,1,"DW.20"
"3966",3312,"transition","uni","80_30",40.5476190476191,72.3036288874242,0.00269894071323467,0.000341844824096573,0.603339745822759,42,42,1,"DW.20"
"3967",3312,"transition","uni","83_4",59.75,90.1660661863732,0.00193918911080656,0.000200559726655233,0.433499653949072,60,60,1,"DW.20"
"3968",3312,"transition","uni","83_30",30.2857142857143,61.0409698481274,0.00267922946822004,0.000287127409347098,0.598933358717381,49,49,1,"DW.20"
"3969",3312,"transition","uni","90_4",53.3421052631579,105.93589918834,0.0019197133042763,0.000221804551310699,0.429145898379696,76,76,1,"DW.20"
"3970",3312,"transition","uni","90_30",114,25.4558441227157,0.00143787115091366,0.00201385171969774,0.321431593685658,89,2,0.0224719101123595,"DW.20"
"3971",3312,"transition","uni","92_36",9.10144927536232,32.0744285756886,0.00187695621864264,0.000178138531082563,0.41958768576249,69,69,1,"DW.20"
"3972",3312,"transition","uni","96_5",15.3164556962025,37.3258500869405,0.00178438394231727,0.000167903154098739,0.398893443241895,79,79,1,"DW.20"
"3973",3312,"transition","uni","96_21",9.89189189189189,26.0429400774675,0.00176814060418772,0.000170022996069991,0.395262295862356,74,74,1,"DW.20"
"3974",3312,"transition","uni","96_29",13.448275862069,36.6906485204779,0.00174452708711711,0.000220086475475983,0.38998356805722,87,87,1,"DW.20"
"3975",3312,"transition","uni","96_32",10.0212765957447,29.4880980996668,0.00179482825786185,0.00016039481891634,0.401228237279816,94,94,1,"DW.20"
"3976",3312,"transition","uni","96_35",10.1149425287356,27.5821923034428,0.0017786082403665,0.000190511774938122,0.397602303155031,87,87,1,"DW.20"
"3977",3312,"final","mc","0",14606.32,1287.1161868238,0.0207871168488842,0.00192081460409903,1,NA,NA,NA,"DW.20"
"3978",3312,"final","uni","5_32",176.625,249.560450549082,0.00187271280739394,0.000169281111113222,0.0900900697777365,24,24,1,"DW.20"
"3979",3312,"final","uni","6_32",168.1,257.737299957677,0.00192935317173974,0.000139378866127194,0.0928148518991612,20,20,1,"DW.20"
"3980",3312,"final","uni","7_32",43.796875,77.9326489210853,0.00188038475185594,0.000187457892064664,0.0904591418581877,64,64,1,"DW.20"
"3981",3312,"final","uni","8_32",121.941176470588,197.287059442654,0.00190309348501612,0.00015672182510792,0.0915515845151117,17,17,1,"DW.20"
"3982",3312,"final","uni","9_32",205.619047619048,322.386643053101,0.00184121450239381,0.000178478973926656,0.0885747896535562,21,21,1,"DW.20"
"3983",3312,"final","uni","10_32",42.9047619047619,68.0513811482947,0.00192632420483456,0.000170582166695061,0.0926691382378006,21,21,1,"DW.20"
"3984",3312,"final","uni","11_32",68.8064516129032,105.982520368483,0.0019638204854938,0.000203575056813032,0.0944729612947366,31,31,1,"DW.20"
"3985",3312,"final","uni","13_32",76.6296296296296,125.938980385847,0.00188829926935757,0.000200172680570681,0.0908398833318211,27,27,1,"DW.20"
"3986",3312,"final","uni","14_32",125.592592592593,156.482060721462,0.00191817194303237,0.000169534594773012,0.0922769596657814,27,27,1,"DW.20"
"3987",3312,"final","uni","15_32",79.4,122.090734162839,0.00193342958353146,0.000168710085320589,0.0930109546978973,20,20,1,"DW.20"
"3988",3312,"final","uni","17_0",173.1875,332.167314767724,0.00186733605465487,0.000203952353606198,0.0898314118417583,32,32,1,"DW.20"
"3989",3312,"final","uni","17_2",138.586206896552,218.135691263387,0.00187235958383,0.000210760003903039,0.0900730773508162,29,29,1,"DW.20"
"3990",3312,"final","uni","17_3",35.7586206896552,45.648231989244,0.00185280523385731,0.000170724600914652,0.08913238172117,29,29,1,"DW.20"
"3991",3312,"final","uni","17_8",77.9655172413793,129.079566480364,0.0018810497639581,0.000253870686201715,0.0904911334088676,29,29,1,"DW.20"
"3992",3312,"final","uni","17_9",319.1,287.785537839332,0.00185036896748614,0.000165993797579128,0.089015180938162,20,20,1,"DW.20"
"3993",3312,"final","uni","17_12",49.52,79.677014669644,0.000624014361914085,0.000149044389328504,0.0300192838886929,25,25,1,"DW.20"
"3994",3312,"final","uni","17_13",115.791666666667,220.038530058135,0.00186575591617118,0.000225473305396933,0.0897553965629114,24,24,1,"DW.20"
"3995",3312,"final","uni","17_14",113.8,220.792134521741,0.00191666965663573,0.000129954984206973,0.0922046895954508,25,25,1,"DW.20"
"3996",3312,"final","uni","17_15",116.115384615385,182.450503298418,0.0018982581960246,0.000132329879211226,0.0913189746237701,26,26,1,"DW.20"
"3997",3312,"final","uni","17_16",111.764705882353,139.602797881957,0.00182967003650914,0.000174646951117708,0.0880194232711668,17,17,1,"DW.20"
"3998",3312,"final","uni","17_17",137.535714285714,182.883181119828,0.0018012469637159,0.000240705529089426,0.0866520824802401,28,28,1,"DW.20"
"3999",3312,"final","uni","17_18",102.44,161.935707406777,0.00191711405369777,0.000157403508113559,0.0922260680802722,25,25,1,"DW.20"
"4000",3312,"final","uni","17_19",111.428571428571,155.317278957807,0.00190008016583926,0.000177028735330153,0.0914066236146287,21,21,1,"DW.20"
"4001",3312,"final","uni","17_20",164,336.019982399006,0.00176040009797148,0.000207831581174174,0.0846870737663641,22,22,1,"DW.20"
"4002",3312,"final","uni","17_22",133.947368421053,240.448764162211,0.00180578007440439,0.000148645508484484,0.086870155564711,19,19,1,"DW.20"
"4003",3312,"final","uni","17_25",126.826086956522,183.907252359323,0.00187111867329312,0.000180823153025313,0.0900133812156617,23,23,1,"DW.20"
"4004",3312,"final","uni","17_26",68.0967741935484,93.5433428376777,0.00190400750443985,0.000203691427742552,0.09159555499117,31,31,1,"DW.20"
"4005",3312,"final","uni","17_27",71.6774193548387,120.441240748833,0.00185560829859766,0.000182809004463299,0.0892672279704466,31,31,1,"DW.20"
"4006",3312,"final","uni","17_29",105.961538461538,143.660009959412,0.00181644852765783,0.00020881755110491,0.0873833798531484,26,26,1,"DW.20"
"4007",3312,"final","uni","17_32",123.758620689655,251.278538560074,0.00182776123914442,0.000213542995876112,0.0879275972917107,29,29,1,"DW.20"
"4008",3312,"final","uni","17_34",104.393939393939,157.763260019946,0.00185307767926407,0.00021047804887029,0.0891454881759391,33,33,1,"DW.20"
"4009",3312,"final","uni","21_32",168.148148148148,311.223108656512,0.00189112560934148,0.000155063115554602,0.0909758492767117,27,27,1,"DW.20"
"4010",3312,"final","uni","25_32",127.071428571429,154.073798712615,0.00191655425308333,0.000135438869121301,0.0921991379091231,28,28,1,"DW.20"
"4011",3312,"final","uni","28_32",145.785714285714,258.554020117037,0.0008392010417406,3.91653646577519e-05,0.0403712091408024,14,14,1,"DW.20"
"4012",3312,"final","uni","29_32",77.2,128.940867720134,0.00183625984771044,0.000154256083784435,0.0883364374703558,20,20,1,"DW.20"
"4013",3312,"final","uni","30_32",98.1818181818182,125.890215347923,0.00182017452880003,0.0002143910352907,0.0875626255450494,22,22,1,"DW.20"
"4014",3312,"final","uni","31_32",243.769230769231,333.474425267804,0.00176955529045841,0.000183484497942336,0.0851275000435376,13,13,1,"DW.20"
"4015",3312,"final","uni","32_32",215.217391304348,320.937257606776,0.00176470758276472,0.000154297829535238,0.0848942927291741,23,23,1,"DW.20"
"4016",3312,"final","uni","33_32",68.1724137931034,113.8027959001,0.00192994915672479,0.000232642356774399,0.0928435227816783,29,29,1,"DW.20"
"4017",3312,"final","uni","35_32",171.619047619048,235.842845172474,0.00188444788318291,0.000193929751238607,0.090654605777331,21,21,1,"DW.20"
"4018",3312,"final","uni","36_32",116.9,172.24795468956,0.00188542558131637,0.000225743173643531,0.0907016396272181,20,20,1,"DW.20"
"4019",3312,"final","uni","37_5",70.7857142857143,79.591436117818,0.0019134824970831,0.000158349925848804,0.0920513658047683,14,14,1,"DW.20"
"4020",3312,"final","uni","37_28",149.055555555556,127.116654262334,0.00178654981012275,0.000198791182700719,0.0859450506345061,18,18,1,"DW.20"
"4021",3312,"final","uni","37_32",168.409090909091,284.37595154686,0.00177590232464433,0.000170643043403086,0.0854328350369406,22,22,1,"DW.20"
"4022",3312,"final","uni","37_35",70.96,80.0096244210657,0.00178415887462251,0.000195044853240081,0.0858300305709919,25,25,1,"DW.20"
"4023",3312,"final","uni","37_36",111.1,132.575261644094,0.00188720306048091,8.7867003772743e-05,0.0907871483188499,20,20,1,"DW.20"
"4024",3312,"final","uni","38_0",142.962962962963,130.58875009901,0.00190708675600882,0.00019948034422774,0.0917436876827483,27,27,1,"DW.20"
"4025",3312,"final","uni","38_2",95.8235294117647,134.804565741452,0.00190628786408784,0.000181742645510435,0.0917052556131738,34,34,1,"DW.20"
"4026",3312,"final","uni","38_3",130,164.050043177887,0.0019530169719303,0.000155066099592665,0.0939532396978439,25,25,1,"DW.20"
"4027",3312,"final","uni","38_5",116.052631578947,125.628408714046,0.0019076245411217,0.000232659435638239,0.0917695587603384,19,19,1,"DW.20"
"4028",3312,"final","uni","38_6",7.25,21.156251003468,0.000797461684806214,8.21687141424376e-05,0.0383632656035712,24,24,1,"DW.20"
"4029",3312,"final","uni","38_7",162.666666666667,268.745340370795,0.00192864375888073,0.000158564086549029,0.0927807243737243,24,24,1,"DW.20"
"4030",3312,"final","uni","38_8",146.290322580645,197.343219383284,0.00184372114435376,0.000258359014645173,0.088695375975275,31,31,1,"DW.20"
"4031",3312,"final","uni","38_9",161.409090909091,161.722766630902,0.00192316146992657,0.000206686600880273,0.0925169894366475,22,22,1,"DW.20"
"4032",3312,"final","uni","38_10",319.75,590.568864175325,0.000737456125923214,0.000220875307501841,0.0354765950123958,67,4,0.0597014925373134,"DW.20"
"4033",3312,"final","uni","38_11",158.416666666667,275.442082078447,0.00192476571416763,0.000147703150776311,0.0925941643644026,24,24,1,"DW.20"
"4034",3312,"final","uni","38_12",126.9375,152.996500504641,0.00194904172891895,0.000180190972402905,0.0937620037972497,16,16,1,"DW.20"
"4035",3312,"final","uni","38_13",151.307692307692,232.762843981726,0.00195840312635417,0.000157914847236325,0.0942123499180355,26,26,1,"DW.20"
"4036",3312,"final","uni","38_14",154.185185185185,206.444076435137,0.00203810608184913,0.000159844778405177,0.0980465976434115,27,27,1,"DW.20"
"4037",3312,"final","uni","38_15",116,135.88297103825,0.00191724080466878,0.00022231213459577,0.0922321656536843,34,34,1,"DW.20"
"4038",3312,"final","uni","38_16",168,252.01811529091,0.00187122555931356,0.00023866384841912,0.0900185231514686,24,24,1,"DW.20"
"4039",3312,"final","uni","38_17",164.571428571429,198.318827000507,0.00200256750120906,0.000245409169749534,0.0963369531122135,21,21,1,"DW.20"
"4040",3312,"final","uni","38_18",85.8888888888889,126.33147282305,0.00194731377393332,0.000161539797863782,0.0936788775514025,27,27,1,"DW.20"
"4041",3312,"final","uni","38_19",96,127.492188248991,0.00188991974635203,0.000207000072475051,0.0909178391640918,32,32,1,"DW.20"
"4042",3312,"final","uni","38_20",115.727272727273,154.529140977537,0.00184510123130191,0.00019740063370065,0.0887617674310108,22,22,1,"DW.20"
"4043",3312,"final","uni","38_21",121.821428571429,162.848044046391,0.0019379983216287,0.000183179846929065,0.093230741700128,28,28,1,"DW.20"
"4044",3312,"final","uni","38_22",136.774193548387,169.867146063705,0.00191483874850768,0.00022132265598587,0.0921166106116569,31,31,1,"DW.20"
"4045",3312,"final","uni","38_25",43.6666666666667,85.3728517124959,0.00106623159940191,0.000103726704744332,0.0512929045020086,15,15,1,"DW.20"
"4046",3312,"final","uni","38_26",115.846153846154,161.497911393972,0.00192862282906441,0.000231712019474173,0.0927797175089213,26,26,1,"DW.20"
"4047",3312,"final","uni","38_27",127.941176470588,173.453677542794,0.00197505669334563,0.000260911684988753,0.0950134983943983,34,34,1,"DW.20"
"4048",3312,"final","uni","38_28",142.695652173913,291.10704603799,0.00199226426242811,0.000203870538798016,0.0958412980939709,23,23,1,"DW.20"
"4049",3312,"final","uni","38_29",129.612903225806,151.338842209429,0.00190042168385175,0.000197558416138755,0.0914230529258686,31,31,1,"DW.20"
"4050",3312,"final","uni","38_31",56.4545454545455,97.212446426678,0.00191991921449861,0.00021877022261634,0.092361015164143,22,22,1,"DW.20"
"4051",3312,"final","uni","38_32",136.6,215.531753674732,0.00192877259787711,0.000194937153300426,0.0927869223951876,20,20,1,"DW.20"
"4052",3312,"final","uni","38_34",80,175.879456825785,0.00190057144048314,0.000162742153863148,0.091430257226132,25,25,1,"DW.20"
"4053",3312,"final","uni","38_35",192.055555555556,380.106404951255,0.00202990196938407,0.000179225406546549,0.0976519247060968,18,18,1,"DW.20"
"4054",3312,"final","uni","38_36",123.588235294118,223.474847248949,0.00208043623365717,0.000167415196297919,0.100082962383927,17,17,1,"DW.20"
"4055",3312,"final","uni","38_37",145.818181818182,204.421748065736,0.0018696504352572,0.000205185624710149,0.0899427491002707,22,22,1,"DW.20"
